Municipio;Ano;Mes;Dia do Mes;Dia da Semana;Turno;Hora;Tentado;Tipo Local;Idade vitima;Idade Autor
PASSO FUNDO;2011;07;01;sexta-feira;Madrugada;00:01:00;Consumado;Via Publica;014;031
PASSO FUNDO;2011;07;09;sabado;Noite;19:15:00;Consumado;Via Publica;014;000
PASSO FUNDO;2011;07;11;segunda-feira;Tarde;13:50:00;Consumado;Via Publica;012;000
PASSO FUNDO;2011;07;12;terca-feira;Noite;19:00:00;Consumado;Residência;005;038
PASSO FUNDO;2011;07;13;quarta-feira;Madrugada;05:45:00;Consumado;Via Publica;035;000
PASSO FUNDO;2011;07;17;domingo;Manhã;08:00:00;Tentado;Outros;026;000
PASSO FUNDO;2011;07;23;sabado;Madrugada;04:20:00;Consumado;Via Publica;051;000
PASSO FUNDO;2011;08;01;segunda-feira;Manhã;10:00:00;Consumado;Residência;013;018
PASSO FUNDO;2011;08;07;domingo;Noite;19:00:00;Consumado;Residência;013;018
PASSO FUNDO;2011;08;16;terca-feira;Tarde;15:00:00;Consumado;Residência;013;000
PASSO FUNDO;2011;08;23;terca-feira;Tarde;17:00:00;Tentado;Via Publica;018;000
PASSO FUNDO;2011;08;23;terca-feira;Noite;21:10:00;Consumado;Outros;011;039
PASSO FUNDO;2011;08;26;sexta-feira;Manhã;09:15:00;Consumado;Outros;014;043
PASSO FUNDO;2011;09;02;sexta-feira;Manhã;09:00:00;Consumado;Residência;004;000
PASSO FUNDO;2011;09;19;segunda-feira;Madrugada;01:00:00;Consumado;Residência;012;000
PASSO FUNDO;2011;10;01;sabado;Madrugada;00:01:00;Consumado;Outros;012;000
PASSO FUNDO;2011;10;01;sabado;Tarde;14:00:00;Consumado;Estab.Ensino;013;000
PASSO FUNDO;2011;10;03;segunda-feira;Madrugada;05:00:00;Consumado;Via Publica;040;000
PASSO FUNDO;2011;10;07;sexta-feira;Manhã;08:00:00;Tentado;Residência;014;000
PASSO FUNDO;2011;10;12;quarta-feira;Madrugada;01:35:00;Consumado;Outros;022;000
PASSO FUNDO;2011;10;12;quarta-feira;Manhã;06:00:00;Consumado;Via Publica;022;049
PASSO FUNDO;2011;10;18;terca-feira;Manhã;10:00:00;Consumado;Estab.Diversão;012;000
PASSO FUNDO;2011;10;24;segunda-feira;Noite;22:30:00;Tentado;Residência;034;000
PASSO FUNDO;2011;10;26;quarta-feira;Tarde;16:00:00;Consumado;Estab.Ensino;006;000
PASSO FUNDO;2011;10;27;quinta-feira;Noite;19:00:00;Tentado;Residência;003;032
PASSO FUNDO;2011;10;30;domingo;Noite;18:10:00;Tentado;Residência;019;000
PASSO FUNDO;2011;11;01;terca-feira;Madrugada;00:01:00;Consumado;Outros;005;000
PASSO FUNDO;2011;11;03;quinta-feira;Tarde;17:30:00;Consumado;Residência;012;021
PASSO FUNDO;2011;11;11;sexta-feira;Manhã;11:00:00;Tentado;Residência;034;000
PASSO FUNDO;2011;11;20;domingo;Noite;23:00:00;Tentado;Via Publica;019;000
PASSO FUNDO;2011;11;27;domingo;Tarde;15:30:00;Consumado;Residência;011;032
PASSO FUNDO;2011;12;08;quinta-feira;Noite;20:00:00;Consumado;Residência;009;058
PASSO FUNDO;2011;12;12;segunda-feira;Tarde;16:00:00;Consumado;Residência;003;000
PASSO FUNDO;2011;12;15;quinta-feira;Noite;23:00:00;Consumado;Residência;012;042
PASSO FUNDO;2011;12;31;sabado;Noite;21:30:00;Consumado;Residência;008;028
PASSO FUNDO;2012;01;01;domingo;Madrugada;00:01:00;Consumado;Outros;013;000
PASSO FUNDO;2012;01;04;quarta-feira;Noite;23:50:00;Consumado;Outros;012;050
PASSO FUNDO;2012;01;08;domingo;Madrugada;00:01:00;Consumado;Residência;008;043
PASSO FUNDO;2012;01;08;domingo;Madrugada;04:00:00;Consumado;Residência;033;000
PASSO FUNDO;2012;01;13;sexta-feira;Noite;19:00:00;Tentado;Residência;007;034
PASSO FUNDO;2012;01;15;domingo;Tarde;17:00:00;Consumado;Outros;009;031
PASSO FUNDO;2012;01;16;segunda-feira;Noite;23:00:00;Tentado;Via Publica;021;000
PASSO FUNDO;2012;01;21;sabado;Tarde;12:00:00;Consumado;Residência;012;000
PASSO FUNDO;2012;01;29;domingo;Noite;23:30:00;Tentado;Residência;002;025
PASSO FUNDO;2012;02;05;domingo;Madrugada;03:00:00;Consumado;Outros;015;000
PASSO FUNDO;2012;02;07;terca-feira;Tarde;14:30:00;Tentado;Residência;014;000
PASSO FUNDO;2012;02;08;quarta-feira;Tarde;15:00:00;Tentado;Outros;005;000
PASSO FUNDO;2012;02;17;sexta-feira;Madrugada;04:00:00;Consumado;Residência;014;035
PASSO FUNDO;2012;03;01;quinta-feira;Manhã;09:00:00;Consumado;Residência;012;033
PASSO FUNDO;2012;03;06;terca-feira;Madrugada;00:01:00;Consumado;Outros;017;000
PASSO FUNDO;2012;03;21;quarta-feira;Manhã;07:30:00;Consumado;Outros;016;000
PASSO FUNDO;2012;03;27;terca-feira;Noite;21:30:00;Consumado;Residência;059;053
PASSO FUNDO;2012;04;11;quarta-feira;Manhã;08:30:00;Consumado;Residência;038;021
PAULO BENTO;2010;02;27;sabado;Tarde;16:00:00;Consumado;Outros;042;041
PAULO BENTO;2011;12;23;sexta-feira;Noite;19:30:00;Consumado;Residência;012;000
PAVERAMA;2008;11;10;segunda-feira;Tarde;15:00:00;Consumado;Residência;010;000
PAVERAMA;2009;12;02;quarta-feira;Noite;18:30:00;Tentado;Residência;011;054
PAVERAMA;2010;02;22;segunda-feira;Tarde;15:30:00;Tentado;Outros;025;019
PAVERAMA;2010;03;05;sexta-feira;Noite;20:00:00;Consumado;Outros;014;018
PAVERAMA;2010;06;30;quarta-feira;Tarde;15:00:00;Tentado;Residência;025;021
PAVERAMA;2010;11;22;segunda-feira;Tarde;15:00:00;Consumado;Residência;015;055
PAVERAMA;2010;11;22;segunda-feira;Tarde;15:00:00;Consumado;Residência;015;055
PAVERAMA;2011;06;08;quarta-feira;Tarde;17:25:00;Consumado;Interior Coletivos;012;052
PAVERAMA;2011;09;21;quarta-feira;Manhã;10:00:00;Consumado;Residência;006;054
PAVERAMA;2011;10;14;sexta-feira;Tarde;17:00:00;Consumado;Interior Coletivos;011;052
PEDRAS ALTAS;2007;11;16;sexta-feira;Noite;18:00:00;Consumado;Residência;015;034
PEDRAS ALTAS;2011;09;25;domingo;Manhã;08:00:00;Consumado;Residência;010;000
PEDRO OSORIO;2006;01;17;terca-feira;Madrugada;01:00:00;Consumado;Residência;012;034
PEDRO OSORIO;2006;01;17;terca-feira;Madrugada;01:00:00;Consumado;Residência;016;000
PEDRO OSORIO;2008;01;12;sabado;Madrugada;05:00:00;Consumado;Residência;024;021
PEDRO OSORIO;2008;07;18;sexta-feira;Manhã;10:00:00;Consumado;Residência;013;020
PEDRO OSORIO;2010;02;07;domingo;Madrugada;05:00:00;Consumado;Outros;018;018
PEDRO OSORIO;2011;03;12;sabado;Manhã;10:00:00;Consumado;Residência;026;027
PEJUCARA;2007;06;23;sabado;Noite;21:30:00;Tentado;;017;020
PEJUCARA;2009;11;19;quinta-feira;Noite;18:30:00;Tentado;;031;032
PELOTAS;2006;01;15;domingo;Manhã;10:00:00;Consumado;Residência;014;034
PELOTAS;2006;01;15;domingo;Noite;22:00:00;Consumado;Residência;014;023
PELOTAS;2006;02;05;domingo;Noite;21:30:00;Tentado;Residência;035;000
PELOTAS;2006;02;11;sabado;Tarde;14:30:00;Consumado;Residência;012;025
PELOTAS;2006;02;11;sabado;Noite;18:00:00;Consumado;Residência;037;033
PELOTAS;2006;03;01;quarta-feira;Manhã;10:00:00;Consumado;Residência;012;049
PELOTAS;2006;03;05;domingo;Manhã;07:30:00;Consumado;Residência;013;048
PELOTAS;2006;03;21;terca-feira;Noite;18:00:00;Consumado;Estab.Comercial;014;000
PELOTAS;2006;03;22;quarta-feira;Noite;18:30:00;Consumado;Via Publica;014;000
PELOTAS;2006;03;25;sabado;Noite;20:30:00;Consumado;Outros;023;000
PELOTAS;2006;04;02;domingo;Noite;20:20:00;Consumado;Outros;017;023
PELOTAS;2006;04;07;sexta-feira;Tarde;15:00:00;Consumado;Residência;021;025
PELOTAS;2006;04;08;sabado;Tarde;15:00:00;Tentado;Residência;051;000
PELOTAS;2006;04;13;quinta-feira;Tarde;13:30:00;Tentado;Estab.Comercial;025;000
PELOTAS;2006;04;17;segunda-feira;Noite;18:00:00;Consumado;Outros;022;000
PELOTAS;2006;04;28;sexta-feira;Noite;22:00:00;Tentado;Residência;004;036
PELOTAS;2006;04;29;sabado;Noite;21:00:00;Consumado;Residência;008;015
PELOTAS;2006;05;09;terca-feira;Tarde;13:30:00;Consumado;Via Publica;047;035
PELOTAS;2006;05;16;terca-feira;Tarde;12:00:00;Consumado;Residência;009;053
PELOTAS;2006;05;26;sexta-feira;Tarde;17:29:00;Consumado;Outros;051;035
PELOTAS;2006;05;30;terca-feira;Noite;22:00:00;Tentado;Via Publica;019;000
PELOTAS;2006;07;06;quinta-feira;Noite;20:45:00;Consumado;Residência;061;046
PELOTAS;2006;07;23;domingo;Madrugada;04:00:00;Tentado;Estab.Diversão;030;000
PELOTAS;2006;07;24;segunda-feira;Madrugada;00:01:00;Consumado;Outros;015;000
PELOTAS;2006;07;30;domingo;Manhã;10:00:00;Consumado;Residência;036;042
PELOTAS;2006;07;31;segunda-feira;Tarde;14:30:00;Consumado;Residência;016;018
PELOTAS;2006;08;05;sabado;Madrugada;03:40:00;Consumado;Via Publica;035;000
PELOTAS;2006;08;20;domingo;Noite;23:30:00;Consumado;Residência;013;022
PELOTAS;2006;09;01;sexta-feira;Tarde;14:00:00;Consumado;Residência;038;053
PELOTAS;2006;09;05;terca-feira;Noite;19:00:00;Consumado;Residência;021;000
PELOTAS;2006;09;28;quinta-feira;Tarde;13:00:00;Consumado;Residência;013;015
PELOTAS;2006;10;10;terca-feira;Noite;20:00:00;Consumado;Outros;014;000
PELOTAS;2006;10;15;domingo;Tarde;17:00:00;Consumado;Via Publica;033;000
PELOTAS;2006;10;25;quarta-feira;Tarde;14:30:00;Tentado;Via Publica;024;000
PELOTAS;2006;10;28;sabado;Tarde;14:00:00;Consumado;Residência;013;029
PELOTAS;2006;10;29;domingo;Tarde;12:00:00;Consumado;Residência;037;033
PELOTAS;2006;11;01;quarta-feira;Tarde;14:00:00;Consumado;Residência;008;058
PELOTAS;2006;11;01;quarta-feira;Tarde;15:05:00;Tentado;Estab.Ensino;011;015
PELOTAS;2006;11;02;quinta-feira;Tarde;13:45:00;Consumado;Hospitais/Clínicas;037;033
PELOTAS;2006;11;14;terca-feira;Manhã;07:30:00;Consumado;Residência;015;048
PELOTAS;2006;11;17;sexta-feira;Noite;22:15:00;Consumado;Residência;013;053
PELOTAS;2006;11;24;sexta-feira;Noite;23:45:00;Consumado;Residência;028;027
PELOTAS;2006;11;26;domingo;Madrugada;05:00:00;Consumado;Outros;018;000
PELOTAS;2006;12;14;quinta-feira;Tarde;15:00:00;Consumado;Residência;010;013
PELOTAS;2006;12;17;domingo;Noite;21:00:00;Consumado;Outros;016;000
PELOTAS;2007;01;01;segunda-feira;Madrugada;00:01:00;Consumado;Residência;013;054
PELOTAS;2007;01;12;sexta-feira;Madrugada;02:00:00;Tentado;Residência;041;042
PELOTAS;2007;01;21;domingo;Madrugada;01:30:00;Consumado;Residência;032;031
PELOTAS;2007;01;21;domingo;Madrugada;04:00:00;Consumado;Residência;013;017
PELOTAS;2007;01;27;sabado;Tarde;12:55:00;Tentado;Outros;030;000
PELOTAS;2007;02;05;segunda-feira;Tarde;17:00:00;Consumado;Residência;014;000
PELOTAS;2007;02;07;quarta-feira;Noite;21:30:00;Consumado;Residência;022;025
PELOTAS;2007;02;13;terca-feira;Tarde;16:00:00;Consumado;Residência;012;018
PELOTAS;2007;02;16;sexta-feira;Noite;20:00:00;Tentado;Residência;013;036
PELOTAS;2007;02;20;terca-feira;Tarde;14:25:00;Consumado;Outros;030;000
PELOTAS;2007;03;08;quinta-feira;Tarde;15:00:00;Consumado;Residência;014;019
PELOTAS;2007;03;10;sabado;Manhã;06:00:00;Consumado;Via Publica;013;018
PELOTAS;2007;03;17;sabado;Tarde;15:00:00;Consumado;Residência;013;000
PELOTAS;2007;03;23;sexta-feira;Madrugada;05:00:00;Tentado;Residência;041;038
PELOTAS;2007;03;29;quinta-feira;Manhã;07:00:00;Tentado;Residência;016;000
PELOTAS;2007;03;31;sabado;Madrugada;05:00:00;Tentado;Residência;005;044
PELOTAS;2007;04;07;sabado;Tarde;14:50:00;Tentado;Residência;051;050
PELOTAS;2007;04;13;sexta-feira;Madrugada;01:00:00;Consumado;Residência;013;021
PELOTAS;2007;04;18;quarta-feira;Tarde;13:30:00;Consumado;Estab.Comercial;013;018
PELOTAS;2007;05;01;terca-feira;Tarde;16:00:00;Consumado;Residência;030;028
PELOTAS;2007;05;06;domingo;Madrugada;05:30:00;Consumado;Outros;031;000
PELOTAS;2007;05;24;quinta-feira;Tarde;15:30:00;Consumado;Outros;018;000
PELOTAS;2007;06;05;terca-feira;Noite;20:00:00;Consumado;Estab.Comercial;028;023
PELOTAS;2007;07;01;domingo;Manhã;07:00:00;Consumado;Residência;055;048
PELOTAS;2007;07;08;domingo;Noite;23:10:00;Consumado;Outros;017;021
PELOTAS;2007;08;13;segunda-feira;Manhã;10:00:00;Consumado;Residência;013;029
PELOTAS;2007;08;14;terca-feira;Madrugada;02:00:00;Consumado;Residência;010;079
PELOTAS;2007;09;06;quinta-feira;Noite;22:00:00;Consumado;Residência;004;014
PELOTAS;2007;09;07;sexta-feira;Tarde;15:00:00;Consumado;Residência;012;000
PELOTAS;2007;09;12;quarta-feira;Madrugada;03:00:00;Consumado;Via Publica;016;000
PELOTAS;2007;09;16;domingo;Tarde;15:15:00;Tentado;Residência;022;026
PELOTAS;2007;10;03;quarta-feira;Noite;20:00:00;Tentado;Residência;022;050
PELOTAS;2007;10;25;quinta-feira;Manhã;11:00:00;Consumado;Residência;006;000
PELOTAS;2007;10;30;terca-feira;Madrugada;01:30:00;Tentado;Via Publica;030;029
PELOTAS;2007;11;03;sabado;Tarde;14:00:00;Consumado;Residência;022;051
PELOTAS;2007;11;17;sabado;Tarde;15:00:00;Tentado;Residência;016;000
PELOTAS;2007;11;20;terca-feira;Tarde;17:00:00;Consumado;Outros;022;040
PELOTAS;2007;11;20;terca-feira;Noite;18:30:00;Consumado;Residência;013;019
PELOTAS;2007;12;02;domingo;Manhã;10:15:00;Consumado;Residência;011;032
PELOTAS;2007;12;18;terca-feira;Tarde;14:50:00;Consumado;Via Publica;017;000
PELOTAS;2008;01;07;segunda-feira;Madrugada;05:00:00;Consumado;Via Publica;020;024
PELOTAS;2008;01;18;sexta-feira;Noite;18:00:00;Tentado;Via Publica;030;000
PELOTAS;2008;01;26;sabado;Madrugada;00:45:00;Tentado;Via Publica;031;030
PELOTAS;2008;01;27;domingo;Manhã;10:00:00;Consumado;Residência;007;018
PELOTAS;2008;01;30;quarta-feira;Noite;19:00:00;Consumado;Residência;067;000
PELOTAS;2008;02;17;domingo;Manhã;08:40:00;Consumado;Via Publica;032;030
PELOTAS;2008;02;25;segunda-feira;Madrugada;00:15:00;Consumado;Residência;022;022
PELOTAS;2008;03;03;segunda-feira;Noite;22:30:00;Consumado;Via Publica;013;017
PELOTAS;2008;03;08;sabado;Manhã;07:30:00;Tentado;Outros;019;000
PELOTAS;2008;03;10;segunda-feira;Tarde;14:00:00;Consumado;Residência;009;049
PELOTAS;2008;03;10;segunda-feira;Tarde;14:00:00;Consumado;Residência;013;017
PELOTAS;2008;03;15;sabado;Noite;23:00:00;Tentado;Residência;008;000
PELOTAS;2008;03;29;sabado;Noite;21:00:00;Consumado;Residência;024;059
PELOTAS;2008;04;09;quarta-feira;Tarde;17:00:00;Consumado;Outros;009;000
PELOTAS;2008;04;30;quarta-feira;Manhã;09:00:00;Consumado;Outros;013;023
PELOTAS;2008;05;12;segunda-feira;Noite;23:30:00;Consumado;Residência;020;000
PELOTAS;2008;06;12;quinta-feira;Noite;22:00:00;Consumado;Outros;013;000
PELOTAS;2008;06;12;quinta-feira;Noite;22:00:00;Consumado;Via Publica;016;017
PELOTAS;2008;06;30;segunda-feira;Tarde;14:30:00;Consumado;Outros;013;026
PELOTAS;2008;07;04;sexta-feira;Madrugada;03:00:00;Consumado;Residência;025;021
PELOTAS;2008;07;10;quinta-feira;Noite;23:00:00;Consumado;Outros;017;049
PELOTAS;2008;07;15;terca-feira;Tarde;15:00:00;Consumado;Residência;013;052
PELOTAS;2008;07;27;domingo;Noite;21:00:00;Consumado;Residência;015;034
PELOTAS;2008;08;11;segunda-feira;Tarde;17:30:00;Consumado;Via Publica;013;013
PELOTAS;2008;08;18;segunda-feira;Noite;19:30:00;Consumado;Residência;024;000
PELOTAS;2008;08;20;quarta-feira;Tarde;16:00:00;Consumado;Estab.Comercial;020;000
PELOTAS;2008;09;03;quarta-feira;Manhã;08:00:00;Consumado;Residência;032;035
PELOTAS;2008;09;14;domingo;Noite;21:45:00;Consumado;Outros;012;041
PELOTAS;2008;09;23;terca-feira;Manhã;09:40:00;Consumado;Outros;016;000
PELOTAS;2008;10;02;quinta-feira;Manhã;11:40:00;Tentado;Via Publica;032;000
PELOTAS;2008;10;06;segunda-feira;Tarde;15:00:00;Consumado;Outros;019;039
PELOTAS;2008;10;12;domingo;Madrugada;04:00:00;Consumado;Outros;012;019
PELOTAS;2008;10;13;segunda-feira;Noite;20:00:00;Tentado;Residência;044;000
PELOTAS;2008;10;15;quarta-feira;Tarde;15:00:00;Consumado;Residência;015;000
PELOTAS;2008;10;21;terca-feira;Tarde;13:30:00;Consumado;Via Publica;028;031
PELOTAS;2008;10;23;quinta-feira;Noite;22:00:00;Consumado;Via Publica;020;026
PELOTAS;2008;10;30;quinta-feira;Madrugada;00:30:00;Tentado;Residência;036;038
PELOTAS;2008;11;18;terca-feira;Manhã;11:00:00;Consumado;Residência;017;036
PELOTAS;2008;12;05;sexta-feira;Noite;18:20:00;Tentado;Outros;045;017
PELOTAS;2008;12;06;sabado;Madrugada;01:00:00;Consumado;Residência;016;000
PELOTAS;2008;12;22;segunda-feira;Manhã;07:30:00;Consumado;Via Publica;017;036
PELOTAS;2009;01;10;sabado;Noite;20:00:00;Consumado;Via Publica;010;060
PELOTAS;2009;01;29;quinta-feira;Noite;18:20:00;Tentado;Via Publica;015;000
PELOTAS;2009;02;03;terca-feira;Noite;19:30:00;Consumado;Via Publica;015;000
PELOTAS;2009;02;07;sabado;Noite;22:00:00;Consumado;Residência;020;027
PELOTAS;2009;03;13;sexta-feira;Noite;22:00:00;Consumado;Outros;014;032
PELOTAS;2009;03;23;segunda-feira;Manhã;09:30:00;Consumado;Hospitais/Clínicas;013;026
PELOTAS;2009;03;29;domingo;Madrugada;02:00:00;Tentado;Estab.Comercial;057;055
PELOTAS;2009;04;03;sexta-feira;Madrugada;04:30:00;Tentado;Residência;019;039
PELOTAS;2009;04;10;sexta-feira;Manhã;10:00:00;Consumado;Residência;015;042
PELOTAS;2009;05;15;sexta-feira;Noite;23:00:00;Consumado;Estab.Comercial;013;040
PELOTAS;2009;05;23;sabado;Tarde;15:00:00;Consumado;Residência;015;000
PELOTAS;2009;05;28;quinta-feira;Noite;21:30:00;Consumado;Residência;014;000
PELOTAS;2009;06;10;quarta-feira;Manhã;09:30:00;Consumado;Residência;028;000
PELOTAS;2009;06;20;sabado;Noite;20:00:00;Tentado;Residência;029;026
PELOTAS;2009;06;30;terca-feira;Noite;19:30:00;Consumado;Residência;040;054
PELOTAS;2009;07;13;segunda-feira;Manhã;10:30:00;Consumado;Outros;022;000
PELOTAS;2009;07;18;sabado;Noite;23:00:00;Tentado;Residência;041;053
PELOTAS;2009;07;20;segunda-feira;Madrugada;05:00:00;Consumado;Estab.Comercial;031;035
PELOTAS;2009;08;08;sabado;Tarde;17:00:00;Consumado;Residência;010;052
PELOTAS;2009;08;13;quinta-feira;Manhã;09:30:00;Consumado;Residência;019;000
PELOTAS;2009;08;18;terca-feira;Tarde;14:00:00;Consumado;Residência;012;052
PELOTAS;2009;08;29;sabado;Tarde;14:00:00;Consumado;Residência;014;000
PELOTAS;2009;09;14;segunda-feira;Madrugada;02:20:00;Consumado;Via Publica;019;000
PELOTAS;2009;09;26;sabado;Manhã;06:30:00;Tentado;Residência;012;030
PELOTAS;2009;09;28;segunda-feira;Tarde;16:30:00;Consumado;Residência;012;000
PELOTAS;2009;09;29;terca-feira;Noite;20:30:00;Tentado;Residência;031;035
PELOTAS;2009;10;02;sexta-feira;Manhã;09:00:00;Consumado;Residência;018;000
PELOTAS;2009;10;05;segunda-feira;Manhã;07:00:00;Consumado;Residência;013;020
PELOTAS;2009;10;20;terca-feira;Madrugada;03:00:00;Consumado;Residência;052;000
PELOTAS;2009;10;23;sexta-feira;Manhã;10:00:00;Consumado;Residência;010;054
PELOTAS;2009;11;07;sabado;Madrugada;05:00:00;Consumado;Residência;012;027
PELOTAS;2009;11;29;domingo;Tarde;15:00:00;Tentado;Residência;013;045
PELOTAS;2009;12;01;terca-feira;Manhã;06:08:00;Consumado;Via Publica;022;000
PELOTAS;2009;12;06;domingo;Manhã;10:40:00;Tentado;Residência;054;023
PELOTAS;2009;12;06;domingo;Noite;18:30:00;Consumado;Residência;013;000
PELOTAS;2009;12;12;sabado;Tarde;15:00:00;Consumado;Residência;005;014
PELOTAS;2009;12;20;domingo;Tarde;14:00:00;Consumado;Residência;012;034
PELOTAS;2009;12;29;terca-feira;Tarde;17:30:00;Tentado;Residência;021;000
PELOTAS;2009;12;31;quinta-feira;Manhã;08:00:00;Consumado;Residência;013;000
PELOTAS;2010;01;09;sabado;Tarde;13:00:00;Consumado;Residência;008;000
PELOTAS;2010;01;12;terca-feira;Manhã;10:50:00;Tentado;Outros;004;022
PELOTAS;2010;01;16;sabado;Manhã;07:30:00;Consumado;Residência;016;019
PELOTAS;2010;01;18;segunda-feira;Noite;22:00:00;Consumado;Via Publica;020;000
PELOTAS;2010;01;20;quarta-feira;Tarde;17:40:00;Tentado;Residência;009;016
PELOTAS;2010;01;22;sexta-feira;Tarde;13:00:00;Consumado;Via Publica;011;031
PELOTAS;2010;01;24;domingo;Noite;19:00:00;Consumado;Residência;008;014
PELOTAS;2010;02;10;quarta-feira;Tarde;17:00:00;Tentado;Residência;012;051
PELOTAS;2010;02;12;sexta-feira;Manhã;06:45:00;Tentado;Via Publica;022;000
PELOTAS;2010;02;13;sabado;Madrugada;04:00:00;Consumado;Residência;036;000
PELOTAS;2010;02;13;sabado;Noite;18:00:00;Consumado;Residência;017;047
PELOTAS;2010;02;15;segunda-feira;Noite;20:30:00;Consumado;Outros;016;000
PELOTAS;2010;03;02;terca-feira;Tarde;15:00:00;Consumado;Via Publica;041;000
PELOTAS;2010;03;07;domingo;Noite;22:00:00;Tentado;Outros;007;053
PELOTAS;2010;03;14;domingo;Manhã;06:30:00;Consumado;Via Publica;032;020
PELOTAS;2010;03;15;segunda-feira;Manhã;08:00:00;Consumado;Residência;015;000
PELOTAS;2010;03;16;terca-feira;Noite;22:00:00;Consumado;Via Publica;018;000
PELOTAS;2010;04;01;quinta-feira;Manhã;08:00:00;Consumado;Residência;013;000
PELOTAS;2010;04;06;terca-feira;Tarde;15:00:00;Consumado;Residência;048;000
PELOTAS;2010;04;09;sexta-feira;Tarde;17:30:00;Consumado;Residência;010;048
PELOTAS;2010;04;21;quarta-feira;Tarde;16:00:00;Consumado;Residência;015;062
PELOTAS;2010;04;25;domingo;Tarde;16:00:00;Consumado;Residência;012;037
PELOTAS;2010;04;28;quarta-feira;Noite;23:30:00;Tentado;Via Publica;022;000
PELOTAS;2010;05;12;quarta-feira;Noite;21:00:00;Consumado;Via Publica;012;000
PELOTAS;2010;05;19;quarta-feira;Tarde;17:30:00;Consumado;Outros;007;042
PELOTAS;2010;05;20;quinta-feira;Tarde;14:00:00;Consumado;Outros;050;000
PELOTAS;2010;05;24;segunda-feira;Manhã;07:15:00;Consumado;Via Publica;021;000
PELOTAS;2010;05;27;quinta-feira;Noite;19:00:00;Tentado;Via Publica;013;061
PELOTAS;2010;06;03;quinta-feira;Manhã;08:00:00;Consumado;Outros;011;042
PELOTAS;2010;06;13;domingo;Madrugada;00:10:00;Consumado;Residência;032;020
PELOTAS;2010;06;26;sabado;Manhã;09:00:00;Tentado;Estab.Ensino;006;037
PELOTAS;2010;07;02;sexta-feira;Noite;19:30:00;Tentado;Residência;015;000
PELOTAS;2010;07;05;segunda-feira;Manhã;08:10:00;Consumado;Residência;006;000
PELOTAS;2010;07;05;segunda-feira;Tarde;12:30:00;Consumado;Residência;002;000
PELOTAS;2010;07;08;quinta-feira;Tarde;14:00:00;Consumado;Residência;033;000
PELOTAS;2010;07;11;domingo;Tarde;16:00:00;Tentado;Residência;049;048
PELOTAS;2010;07;14;quarta-feira;Tarde;15:00:00;Consumado;Residência;028;033
PELOTAS;2010;07;24;sabado;Madrugada;02:30:00;Consumado;Via Publica;024;029
PELOTAS;2010;08;05;quinta-feira;Tarde;15:30:00;Consumado;Estab.Comercial;020;000
PELOTAS;2010;08;08;domingo;Manhã;08:00:00;Consumado;Via Publica;013;000
PELOTAS;2010;08;10;terca-feira;Tarde;14:00:00;Consumado;Residência;007;034
PELOTAS;2010;08;14;sabado;Tarde;14:30:00;Tentado;Residência;011;055
PELOTAS;2010;08;15;domingo;Manhã;08:00:00;Consumado;Residência;018;000
PELOTAS;2010;08;15;domingo;Noite;22:00:00;Tentado;Residência;002;000
PELOTAS;2010;08;24;terca-feira;Tarde;16:30:00;Consumado;Estab.Ensino;011;037
PELOTAS;2010;08;27;sexta-feira;Noite;23:00:00;Tentado;Residência;011;048
PELOTAS;2010;08;29;domingo;Madrugada;03:00:00;Consumado;Residência;044;000
PELOTAS;2010;08;30;segunda-feira;Noite;22:40:00;Consumado;Residência;008;046
PELOTAS;2010;09;01;quarta-feira;Tarde;12:00:00;Tentado;Via Publica;025;000
PELOTAS;2010;09;12;domingo;Noite;20:00:00;Consumado;Residência;011;032
PELOTAS;2010;09;13;segunda-feira;Manhã;10:00:00;Tentado;Residência;025;043
PELOTAS;2010;10;04;segunda-feira;Madrugada;00:01:00;Consumado;Residência;025;037
PELOTAS;2010;10;13;quarta-feira;Madrugada;02:00:00;Tentado;Residência;048;047
PELOTAS;2010;10;22;sexta-feira;Noite;18:30:00;Consumado;Residência;019;029
PELOTAS;2010;10;23;sabado;Madrugada;03:15:00;Consumado;Outros;036;000
PELOTAS;2010;11;03;quarta-feira;Tarde;16:00:00;Tentado;Residência;013;000
PELOTAS;2010;11;09;terca-feira;Manhã;10:00:00;Consumado;Residência;014;038
PELOTAS;2010;11;10;quarta-feira;Manhã;08:10:00;Consumado;Residência;009;013
PELOTAS;2010;11;18;quinta-feira;Tarde;17:30:00;Consumado;Residência;014;050
PELOTAS;2010;11;19;sexta-feira;Tarde;17:00:00;Consumado;Residência;011;035
PELOTAS;2010;11;28;domingo;Noite;23:00:00;Consumado;Residência;022;017
PELOTAS;2010;12;01;quarta-feira;Manhã;10:00:00;Tentado;Residência;004;000
PELOTAS;2010;12;05;domingo;Madrugada;00:05:00;Consumado;Via Publica;015;019
PELOTAS;2010;12;22;quarta-feira;Manhã;08:00:00;Consumado;Residência;015;047
PELOTAS;2010;12;26;domingo;Noite;20:00:00;Consumado;Residência;006;000
PELOTAS;2010;12;26;domingo;Noite;22:00:00;Consumado;Via Publica;015;000
PELOTAS;2010;12;27;segunda-feira;Madrugada;02:00:00;Consumado;Residência;021;032
PELOTAS;2010;12;28;terca-feira;Madrugada;03:30:00;Consumado;Residência;014;000
PELOTAS;2010;12;29;quarta-feira;Tarde;13:15:00;Consumado;Residência;019;035
